RGAP,Objective Function,Time
0.01087203256,4255073.645,0.232
0.01103549102,4255042.038,0.232
0.01112282908,4255037.703,0.233
0.01116736305,4255037.014,0.233
0.01117294206,4255036.997,0.234
0.01117573259,4255036.994,0.234
0.01117608145,4255036.994,0.234
0.01117616867,4255036.994,0.235
0.01117621228,4255036.994,0.235
0.01117623408,4255036.994,0.235
0.01117623408,4255036.994,0.236
0.009150925349,4254518.94,0.236
0.009088866336,4254516.67,0.237
0.009075595439,4254516.52,0.237
0.009073309541,4254516.505,0.238
0.009071569421,4254516.501,0.238
0.009069829836,4254516.5,0.238
0.00906946298,4254516.5,0.239
0.009069279557,4254516.5,0.239
0.009069187847,4254516.5,0.24
0.009069170013,4254516.5,0.24
0.009069170013,4254516.5,0.24
0.008824097759,4254350.439,0.241
0.008854027988,4254340.8,0.241
0.008883103,4254339.197,0.242
0.008914238423,4254338.578,0.242
0.008918508367,4254338.556,0.242
0.008920560966,4254338.552,0.243
0.008921587515,4254338.551,0.243
0.008922100851,4254338.55,0.244
0.008922367985,4254338.55,0.244
0.008922496331,4254338.55,0.244
0.008922496331,4254338.55,0.245
0.009093712634,4253605.356,0.245
0.008834729431,4253232.405,0.246
0.008745780173,4253074.578,0.246
0.008715208274,4252999.919,0.247
0.008670816,4252936.363,0.247
0.008538481064,4252933.576,0.247
0.008526209988,4252933.338,0.248
0.008520087208,4252933.278,0.248
0.008517597905,4252933.258,0.249
0.008517412013,4252933.257,0.249
0.008517412013,4252933.257,0.25
0.005349176067,4243424.588,0.251
0.005223121694,4241326.53,0.251
0.004509970301,4239562.134,0.252
0.004258480272,4238818.096,0.252
0.003700407721,4238497.745,0.253
0.003530164133,4238311.361,0.254
0.003260434083,4238220.85,0.254
0.003086171252,4238166.374,0.255
0.00293427226,4238133.11,0.255
0.002990237478,4238109.102,0.256
0.003015315991,4238093.297,0.257
0.002835775692,4238079.212,0.257
0.002902288486,4238069.504,0.258
0.002830522742,4238063.862,0.259
0.002847004512,4238060.049,0.26
0.002785343391,4238057.042,0.261
0.00277222684,4238054.947,0.262
0.002740473031,4238054.685,0.263
0.002736386998,4238054.595,0.263
0.002730424972,4238054.549,0.264
0.002730424972,4238054.549,0.264
0.002730053724,4238054.549,0.264
0.002730031786,4238054.549,0.265
0.002730021381,4238054.549,0.265
0.002730020484,4238054.549,0.266
0.002730020035,4238054.549,0.266
0.002730019923,4238054.549,0.267
0.002730019886,4238054.549,0.267
0.002730019868,4238054.549,0.268
0.002730019862,4238054.549,0.268
0.00273001986,4238054.549,0.268
0.00273001986,4238054.549,0.269
0.002730249275,4238054.549,0.269
0.002730310582,4238054.549,0.27
0.002730325909,4238054.549,0.27
0.002730333573,4238054.549,0.271
0.002730337405,4238054.549,0.271
0.002730339321,4238054.549,0.271
0.002730340278,4238054.549,0.272
0.002730340518,4238054.549,0.272
0.002730340548,4238054.549,0.273
0.002730340563,4238054.549,0.273
0.002730340563,4238054.549,0.274
0.002730221663,4238054.549,0.274
0.002730209092,4238054.549,0.275
0.002730195222,4238054.549,0.275
0.002730190816,4238054.549,0.276
0.002730186409,4238054.549,0.276
0.00273018491,4238054.549,0.277
0.002730184043,4238054.549,0.277
0.002730183294,4238054.549,0.278
0.002730183077,4238054.549,0.278
0.002730182969,4238054.549,0.278
0.002730182969,4238054.549,0.279
0.002730182954,4238054.549,0.279
0.002730182952,4238054.549,0.28
0.002730182951,4238054.549,0.28
0.002730182951,4238054.549,0.281
0.002730182951,4238054.549,0.281
0.002730182951,4238054.549,0.282
0.002730182951,4238054.549,0.282
0.002730182951,4238054.549,0.282
0.002730182951,4238054.549,0.283
0.002730182951,4238054.549,0.283
