RGAP,Objective Function,Time
0.003684384269,1200836.718,0.065
0.003684384269,1200836.718,0.065
0.003684384269,1200836.718,0.065
0.003684384269,1200836.718,0.066
0.003684384269,1200836.718,0.066
0.00344580974,1200753.637,0.067
0.00344580974,1200753.637,0.067
0.00344580974,1200753.637,0.068
0.00344580974,1200753.637,0.068
0.00344580974,1200753.637,0.069
0.00344580974,1200753.637,0.07
0.00344580974,1200753.637,0.071
0.00344580974,1200753.637,0.072
0.00344580974,1200753.637,0.072
0.00344580974,1200753.637,0.073
0.00344580974,1200753.637,0.074
0.003130647537,1200680.521,0.074
0.003130647537,1200680.521,0.074
0.003130647537,1200680.521,0.075
0.003130647537,1200680.521,0.076
0.003130647537,1200680.521,0.077
0.003130647537,1200680.521,0.078
0.003130647537,1200680.521,0.079
0.003130647537,1200680.521,0.079
0.003130647537,1200680.521,0.079
0.003130647537,1200680.521,0.08
0.003130647537,1200680.521,0.08
0.002806365256,1200666.447,0.081
0.002806365256,1200666.447,0.082
0.002806365256,1200666.447,0.082
0.002806365256,1200666.447,0.083
0.002806365256,1200666.447,0.084
0.002806365256,1200666.447,0.084
0.002806365256,1200666.447,0.085
0.002806365256,1200666.447,0.085
0.002806365256,1200666.447,0.085
0.002806365256,1200666.447,0.085
0.002806365256,1200666.447,0.086
0.00278411975,1200658.96,0.087
0.00278411975,1200658.96,0.088
0.00278411975,1200658.96,0.089
0.00278411975,1200658.96,0.09
0.00278411975,1200658.96,0.091
0.00278411975,1200658.96,0.092
0.00278411975,1200658.96,0.093
0.00278411975,1200658.96,0.094
0.00278411975,1200658.96,0.094
0.00278411975,1200658.96,0.095
0.00278411975,1200658.96,0.096
0.002728221772,1200639.956,0.097
0.002714850587,1200639.786,0.098
0.002714850587,1200639.786,0.098
0.002714850587,1200639.786,0.099
0.002714850587,1200639.786,0.099
0.002714850587,1200639.786,0.099
0.002714850587,1200639.786,0.1
0.002714850587,1200639.786,0.101
0.002714850587,1200639.786,0.101
0.002714850587,1200639.786,0.101
0.002714850587,1200639.786,0.101
0.002711176037,1200638.745,0.102
0.002711175736,1200638.745,0.103
0.002711175736,1200638.745,0.104
0.002711175736,1200638.745,0.104
0.002711175736,1200638.745,0.105
0.002711175736,1200638.745,0.106
0.002711175736,1200638.745,0.106
0.002711175736,1200638.745,0.106
0.002711175736,1200638.745,0.107
0.002711175736,1200638.745,0.108
0.002711175736,1200638.745,0.109
0.002708852401,1200635.71,0.11
0.002708852401,1200635.71,0.111
0.002708852401,1200635.71,0.111
0.002708852401,1200635.71,0.111
0.002708852401,1200635.71,0.112
0.002708852401,1200635.71,0.112
0.002708852401,1200635.71,0.112
0.002708852401,1200635.71,0.112
0.002708852401,1200635.71,0.113
0.002708852401,1200635.71,0.113
0.002708852401,1200635.71,0.114
0.002616207543,1200623.739,0.115
0.002616207543,1200623.739,0.116
0.002616207543,1200623.739,0.116
0.002616207543,1200623.739,0.116
0.002616207543,1200623.739,0.116
0.002616207543,1200623.739,0.117
0.002616207543,1200623.739,0.118
0.002616207543,1200623.739,0.118
0.002616207543,1200623.739,0.118
0.002616207543,1200623.739,0.118
0.002616207543,1200623.739,0.118
0.002567536328,1200618.173,0.119
0.002567536328,1200618.173,0.121
0.002567536328,1200618.173,0.121
0.002567536328,1200618.173,0.121
0.002567536328,1200618.173,0.122
0.002567536328,1200618.173,0.123
0.002567536328,1200618.173,0.124
0.002567536328,1200618.173,0.125
0.002567536328,1200618.173,0.126
0.002567536328,1200618.173,0.127
0.002567536328,1200618.173,0.128
0.002574044829,1200616.395,0.128
0.002574044829,1200616.395,0.128
0.002574044829,1200616.395,0.128
0.002574044829,1200616.395,0.129
0.002574044829,1200616.395,0.129
0.002574044829,1200616.395,0.129
0.002574044829,1200616.395,0.13
0.002574044829,1200616.395,0.13
0.002574044829,1200616.395,0.131
0.002574044829,1200616.395,0.131
0.002574044829,1200616.395,0.131
0.002568852402,1200613.925,0.132
0.002568852402,1200613.925,0.132
0.002568852402,1200613.925,0.132
0.002568852402,1200613.925,0.132
0.002568852402,1200613.925,0.133
0.002568852402,1200613.925,0.133
0.002568852402,1200613.925,0.134
0.002568852402,1200613.925,0.134
0.002568852402,1200613.925,0.134
0.002568852402,1200613.925,0.134
0.002568852402,1200613.925,0.135
0.002587732771,1200609.21,0.135
0.002587732771,1200609.21,0.136
0.002587732771,1200609.21,0.136
0.002587732771,1200609.21,0.136
0.002587732771,1200609.21,0.136
0.002587732771,1200609.21,0.137
0.002587732771,1200609.21,0.137
0.002587732771,1200609.21,0.137
0.002587732771,1200609.21,0.137
0.002587732771,1200609.21,0.137
0.002587732771,1200609.21,0.138
0.002518051489,1200590.645,0.139
0.002518051489,1200590.645,0.14
0.002518051489,1200590.645,0.141
0.002518051489,1200590.645,0.141
0.002518051489,1200590.645,0.142
0.002518051489,1200590.645,0.142
0.002518051489,1200590.645,0.142
0.002518051489,1200590.645,0.142
0.002518051489,1200590.645,0.142
0.002518051489,1200590.645,0.143
0.002518051489,1200590.645,0.144
0.002311137206,1200525.664,0.145
0.002311137206,1200525.664,0.146
0.002311137206,1200525.664,0.146
0.002311137206,1200525.664,0.146
0.002311137206,1200525.664,0.146
0.002311137206,1200525.664,0.146
0.002311137206,1200525.664,0.147
0.002311137206,1200525.664,0.148
0.002311137206,1200525.664,0.149
0.002311137206,1200525.664,0.15
0.002311137206,1200525.664,0.151
0.002309774123,1200521.856,0.151
0.002309774123,1200521.856,0.151
0.002309774123,1200521.856,0.153
0.002309774123,1200521.856,0.153
0.002309774123,1200521.856,0.154
0.002309774123,1200521.856,0.155
0.002309774123,1200521.856,0.156
0.002309774123,1200521.856,0.157
0.002309774123,1200521.856,0.158
0.002309774123,1200521.856,0.159
0.002309774123,1200521.856,0.16
0.002309130765,1200521.301,0.161
0.002309130765,1200521.301,0.162
0.002309130765,1200521.301,0.163
0.002309130765,1200521.301,0.164
0.002309130765,1200521.301,0.165
0.002309130765,1200521.301,0.166
0.002309130765,1200521.301,0.167
0.002309130765,1200521.301,0.167
0.002309130765,1200521.301,0.169
0.002309130765,1200521.301,0.17
0.002309130765,1200521.301,0.171
0.002173466413,1200510.355,0.171
0.002173466413,1200510.355,0.172
0.002173466413,1200510.355,0.173
0.002173466413,1200510.355,0.174
0.002173466413,1200510.355,0.175
0.002173466413,1200510.355,0.176
0.002173466413,1200510.355,0.177
0.002173466413,1200510.355,0.178
0.002173466413,1200510.355,0.179
0.002173466413,1200510.355,0.18
0.002173466413,1200510.355,0.181
0.002159286565,1200398.309,0.182
0.002133777074,1200397.834,0.182
0.002133777074,1200397.834,0.183
0.002133777074,1200397.834,0.184
0.002133777074,1200397.834,0.185
0.002133777074,1200397.834,0.186
0.002133777074,1200397.834,0.187
0.002133777074,1200397.834,0.188
0.002133777074,1200397.834,0.189
0.002133777074,1200397.834,0.19
0.002133777074,1200397.834,0.191
0.002070585628,1200378.738,0.191
0.002070578471,1200378.738,0.192
0.002070578471,1200378.738,0.193
0.002070578471,1200378.738,0.194
0.002070578471,1200378.738,0.195
0.002070578471,1200378.738,0.196
0.002070578471,1200378.738,0.197
0.002070578471,1200378.738,0.198
0.002070578471,1200378.738,0.199
0.002070578471,1200378.738,0.2
0.002070578471,1200378.738,0.201
0.002061884969,1200378.392,0.201
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.202
0.002061884969,1200378.392,0.203
0.002061884969,1200378.392,0.204
0.002061884969,1200378.392,0.204
0.002061884969,1200378.392,0.204
0.001992749884,1200350.424,0.206
0.001989248124,1200345.932,0.207
0.001989248124,1200345.932,0.208
0.001989248124,1200345.932,0.209
0.001989248124,1200345.932,0.21
0.001989248124,1200345.932,0.211
0.001989248124,1200345.932,0.212
0.001989248124,1200345.932,0.213
0.001989248124,1200345.932,0.214
0.001989248124,1200345.932,0.214
0.001989248124,1200345.932,0.215
0.001956016628,1200339.421,0.216
0.001956016628,1200339.421,0.217
0.001956016628,1200339.421,0.218
0.001956016628,1200339.421,0.219
0.001956016628,1200339.421,0.22
0.001956016628,1200339.421,0.221
0.001956016628,1200339.421,0.221
0.001956016628,1200339.421,0.221
0.001956016628,1200339.421,0.223
0.001956016628,1200339.421,0.223
0.001956016628,1200339.421,0.223
0.001811365395,1200215.611,0.224
0.001811325988,1200215.61,0.225
0.001811325988,1200215.61,0.226
0.001811325988,1200215.61,0.226
0.001811325988,1200215.61,0.227
0.001811325988,1200215.61,0.228
0.001811325988,1200215.61,0.229
0.001811325988,1200215.61,0.23
0.001811325988,1200215.61,0.231
0.001811325988,1200215.61,0.232
0.001811325988,1200215.61,0.233
0.001847434621,1200190.565,0.234
0.001847434622,1200190.565,0.234
0.001847434622,1200190.565,0.235
0.001847434622,1200190.565,0.236
0.001847434622,1200190.565,0.237
0.001847434622,1200190.565,0.238
0.001847434622,1200190.565,0.239
0.001847434622,1200190.565,0.24
0.001847434622,1200190.565,0.241
0.001847434622,1200190.565,0.241
0.001847434622,1200190.565,0.241
0.001873678408,1200175.949,0.242
0.001873678408,1200175.949,0.242
0.001873678408,1200175.949,0.242
0.001873678408,1200175.949,0.243
0.001873678408,1200175.949,0.244
0.001873678408,1200175.949,0.244
0.001873678408,1200175.949,0.245
0.001873678408,1200175.949,0.245
0.001873678408,1200175.949,0.246
0.001873678408,1200175.949,0.246
0.001873678408,1200175.949,0.246
0.001727052157,1200147.055,0.247
0.001727052157,1200147.055,0.248
0.001727052157,1200147.055,0.249
0.001727052157,1200147.055,0.25
0.001727052157,1200147.055,0.251
0.001727052157,1200147.055,0.252
0.001727052157,1200147.055,0.252
0.001727052157,1200147.055,0.253
0.001727052157,1200147.055,0.254
0.001727052157,1200147.055,0.255
0.001727052157,1200147.055,0.255
0.001720693267,1200146.373,0.256
0.001720693267,1200146.373,0.257
0.001720693267,1200146.373,0.258
0.001720693267,1200146.373,0.258
0.001720693267,1200146.373,0.259
0.001720693267,1200146.373,0.26
0.001720693267,1200146.373,0.26
0.001720693267,1200146.373,0.261
0.001720693267,1200146.373,0.262
0.001720693267,1200146.373,0.263
0.001720693267,1200146.373,0.263
0.001720692588,1200146.373,0.264
0.001720692588,1200146.373,0.265
0.001720692588,1200146.373,0.266
0.001720692588,1200146.373,0.266
0.001720692588,1200146.373,0.267
0.001720692588,1200146.373,0.268
0.001720692588,1200146.373,0.269
0.001720692588,1200146.373,0.269
0.001720692588,1200146.373,0.27
0.001720692588,1200146.373,0.271
0.001720692588,1200146.373,0.272
0.001713444377,1200140.39,0.273
0.001713444377,1200140.39,0.274
0.001713444377,1200140.39,0.274
0.001713444377,1200140.39,0.274
0.001713444377,1200140.39,0.274
0.001713444377,1200140.39,0.275
0.001713444377,1200140.39,0.276
0.001713444377,1200140.39,0.277
0.001713444377,1200140.39,0.278
0.001713444377,1200140.39,0.278
0.001713444377,1200140.39,0.278
0.001713256571,1200140.33,0.279
0.001713256571,1200140.33,0.28
0.001713256571,1200140.33,0.28
0.001713256571,1200140.33,0.281
0.001713256571,1200140.33,0.282
0.001713256571,1200140.33,0.283
0.001713256571,1200140.33,0.283
0.001713256571,1200140.33,0.284
0.001713256571,1200140.33,0.285
0.001713256571,1200140.33,0.286
0.001713256571,1200140.33,0.287
0.001713251927,1200140.33,0.288
0.001713251927,1200140.33,0.288
0.001713251927,1200140.33,0.289
0.001713251927,1200140.33,0.29
0.001713251927,1200140.33,0.29
0.001713251927,1200140.33,0.291
0.001713251927,1200140.33,0.292
0.001713251927,1200140.33,0.292
0.001713251927,1200140.33,0.293
0.001713251927,1200140.33,0.294
0.001713251927,1200140.33,0.294
0.00179070678,1199875.763,0.301
0.001767703844,1199874.968,0.302
0.001767670821,1199874.962,0.303
0.001767670821,1199874.962,0.305
0.001767670821,1199874.962,0.306
0.001767670821,1199874.962,0.307
0.001767670821,1199874.962,0.308
0.001767670821,1199874.962,0.309
0.001767670821,1199874.962,0.31
0.001767670821,1199874.962,0.312
0.001767670821,1199874.962,0.313
0.001767670821,1199874.962,0.314
0.001767670821,1199874.962,0.315
0.001767670821,1199874.962,0.317
0.001767670821,1199874.962,0.318
0.001767670821,1199874.962,0.319
0.001767670821,1199874.962,0.321
0.001767670821,1199874.962,0.322
0.001767670821,1199874.962,0.323
0.001767670821,1199874.962,0.324
0.001767670821,1199874.962,0.325
0.001767670821,1199874.962,0.326
0.001767670821,1199874.962,0.326
0.001767670821,1199874.962,0.327
0.001767670821,1199874.962,0.327
0.001767670821,1199874.962,0.328
0.001767670821,1199874.962,0.329
0.001767670821,1199874.962,0.329
0.001767670821,1199874.962,0.33
0.001767670821,1199874.962,0.331
0.001767670821,1199874.962,0.331
0.001767670821,1199874.962,0.332
0.001684126903,1199769.785,0.333
0.001684126903,1199769.785,0.333
0.001684126903,1199769.785,0.334
0.001684126903,1199769.785,0.336
0.001684126903,1199769.785,0.337
0.001684126903,1199769.785,0.337
0.001684126903,1199769.785,0.338
0.001684126903,1199769.785,0.339
0.001684126903,1199769.785,0.34
0.001684126903,1199769.785,0.34
0.001684126903,1199769.785,0.341
0.001684126903,1199769.785,0.342
0.001684126903,1199769.785,0.342
0.001684126903,1199769.785,0.343
0.001684126903,1199769.785,0.344
0.001684126903,1199769.785,0.345
0.001684126903,1199769.785,0.345
0.001684126903,1199769.785,0.346
0.001684126903,1199769.785,0.346
0.001684126903,1199769.785,0.347
0.001684126903,1199769.785,0.348
0.001684126903,1199769.785,0.348
0.001684126903,1199769.785,0.349
0.001684126903,1199769.785,0.35
0.001684126903,1199769.785,0.35
0.001684126903,1199769.785,0.351
0.001684126903,1199769.785,0.352
0.001684126903,1199769.785,0.353
0.001684126903,1199769.785,0.354
0.001684126903,1199769.785,0.355
0.001684126903,1199769.785,0.355
0.001684126903,1199769.785,0.356
0.001684126903,1199769.785,0.357
0.001681858503,1199769.018,0.358
0.001681858503,1199769.018,0.358
0.001681858503,1199769.018,0.359
0.001681858503,1199769.018,0.36
0.001681858503,1199769.018,0.36
0.001681858503,1199769.018,0.361
0.001681858503,1199769.018,0.362
0.001681858503,1199769.018,0.362
0.001681858503,1199769.018,0.363
0.001681858503,1199769.018,0.363
0.001681858503,1199769.018,0.364
0.001681785578,1199769.017,0.365
0.001681785514,1199769.017,0.366
0.001681785514,1199769.017,0.366
0.001681785514,1199769.017,0.367
0.001681785514,1199769.017,0.368
0.001681785514,1199769.017,0.369
0.001681785514,1199769.017,0.37
0.001681785514,1199769.017,0.371
0.001681785514,1199769.017,0.371
0.001681785514,1199769.017,0.372
0.001681785514,1199769.017,0.373
0.001682353848,1199769.017,0.373
0.001682353849,1199769.017,0.374
0.001682353849,1199769.017,0.375
0.001682353849,1199769.017,0.376
0.001682353849,1199769.017,0.376
0.001682353849,1199769.017,0.377
0.001682353849,1199769.017,0.377
0.001682353849,1199769.017,0.378
0.001682353849,1199769.017,0.379
0.001682353849,1199769.017,0.379
0.001682353849,1199769.017,0.38
0.001682353849,1199769.017,0.381
0.001682353849,1199769.017,0.382
0.001682353849,1199769.017,0.382
0.001682353849,1199769.017,0.383
0.001682353849,1199769.017,0.384
0.001682353849,1199769.017,0.385
0.001682353849,1199769.017,0.385
0.001682353849,1199769.017,0.386
0.001682353849,1199769.017,0.386
0.001682353849,1199769.017,0.387
0.001682353849,1199769.017,0.388
0.00168336655,1199768.81,0.388
0.00168336655,1199768.81,0.389
0.00168336655,1199768.81,0.39
0.00168336655,1199768.81,0.39
0.00168336655,1199768.81,0.391
0.00168336655,1199768.81,0.392
0.00168336655,1199768.81,0.392
0.00168336655,1199768.81,0.393
0.00168336655,1199768.81,0.393
0.00168336655,1199768.81,0.394
0.00168336655,1199768.81,0.395
0.001683710445,1199768.744,0.395
0.001683710445,1199768.744,0.396
0.001683710445,1199768.744,0.396
0.001683710445,1199768.744,0.397
0.001683710445,1199768.744,0.398
0.001683710445,1199768.744,0.399
0.001683710445,1199768.744,0.399
0.001683710445,1199768.744,0.4
0.001683710445,1199768.744,0.401
0.001683710445,1199768.744,0.402
0.001683710445,1199768.744,0.402
0.001684051735,1199768.678,0.403
0.001684051735,1199768.678,0.404
0.001684051735,1199768.678,0.404
0.001684051735,1199768.678,0.405
0.001684051735,1199768.678,0.405
0.001684051735,1199768.678,0.406
0.001684051735,1199768.678,0.407
0.001684051735,1199768.678,0.407
0.001684051735,1199768.678,0.408
0.001684051735,1199768.678,0.409
0.001684051735,1199768.678,0.409
0.001684055675,1199768.678,0.41
0.001684055675,1199768.678,0.411
0.001684055675,1199768.678,0.412
0.001684055675,1199768.678,0.413
0.001684055675,1199768.678,0.413
0.001684055675,1199768.678,0.414
0.001684055675,1199768.678,0.415
0.001684055675,1199768.678,0.416
0.001684055675,1199768.678,0.416
0.001684055675,1199768.678,0.417
0.001684055675,1199768.678,0.417
0.001684055675,1199768.678,0.418
0.001684055675,1199768.678,0.419
0.001684055675,1199768.678,0.419
0.001684055675,1199768.678,0.42
0.001684055675,1199768.678,0.42
0.001684055675,1199768.678,0.421
0.001684055675,1199768.678,0.422
0.001684055675,1199768.678,0.422
0.001684055675,1199768.678,0.423
0.001684055675,1199768.678,0.424
0.001684055675,1199768.678,0.424
0.001683602339,1199768.081,0.425
0.001683602339,1199768.081,0.426
0.001683602339,1199768.081,0.426
0.001683602339,1199768.081,0.427
0.001683602339,1199768.081,0.428
0.001683602339,1199768.081,0.429
0.001683602339,1199768.081,0.429
0.001683602339,1199768.081,0.43
0.001683602339,1199768.081,0.431
0.001683602339,1199768.081,0.431
0.001683602339,1199768.081,0.432
0.00167421585,1199767.926,0.433
0.00167421585,1199767.926,0.433
0.00167421585,1199767.926,0.434
0.00167421585,1199767.926,0.435
0.00167421585,1199767.926,0.435
0.00167421585,1199767.926,0.436
0.00167421585,1199767.926,0.436
0.00167421585,1199767.926,0.437
0.00167421585,1199767.926,0.437
0.00167421585,1199767.926,0.438
0.00167421585,1199767.926,0.439
0.001668321054,1199767.883,0.44
0.001668321054,1199767.883,0.44
0.001668321054,1199767.883,0.441
0.001668321054,1199767.883,0.442
0.001668321054,1199767.883,0.443
0.001668321054,1199767.883,0.443
0.001668321054,1199767.883,0.444
0.001668321054,1199767.883,0.444
0.001668321054,1199767.883,0.445
0.001668321054,1199767.883,0.446
0.001668321054,1199767.883,0.446
0.001668321054,1199767.883,0.447
0.001668321054,1199767.883,0.447
0.001668321054,1199767.883,0.448
0.001668321054,1199767.883,0.449
0.001668321054,1199767.883,0.449
0.001668321054,1199767.883,0.45
0.001668321054,1199767.883,0.451
0.001668321054,1199767.883,0.451
0.001668321054,1199767.883,0.452
0.001668321054,1199767.883,0.452
0.001668321054,1199767.883,0.453
0.001668321054,1199767.883,0.454
0.001668321054,1199767.883,0.455
0.001668321054,1199767.883,0.456
0.001668321054,1199767.883,0.457
0.001668321054,1199767.883,0.458
0.001668321054,1199767.883,0.459
0.001668321054,1199767.883,0.46
0.001668321054,1199767.883,0.461
0.001668321054,1199767.883,0.462
0.001668321054,1199767.883,0.462
0.001668321054,1199767.883,0.463
0.001668321054,1199767.883,0.464
0.001668321054,1199767.883,0.465
0.001668321054,1199767.883,0.466
0.001668321054,1199767.883,0.467
0.001668321054,1199767.883,0.468
0.001668321054,1199767.883,0.469
0.001668321054,1199767.883,0.469
0.001668321054,1199767.883,0.47
0.001668321054,1199767.883,0.471
0.001668321054,1199767.883,0.471
0.001668321054,1199767.883,0.472
0.001667518428,1199767.555,0.473
0.001667518428,1199767.555,0.473
0.001667518428,1199767.555,0.474
0.001667518428,1199767.555,0.475
0.001667518428,1199767.555,0.475
0.001667518428,1199767.555,0.476
0.001667518428,1199767.555,0.476
0.001667518428,1199767.555,0.477
0.001667518428,1199767.555,0.477
0.001667518428,1199767.555,0.478
0.001667518428,1199767.555,0.479
0.001633877954,1199761.829,0.479
0.001633877954,1199761.829,0.48
0.001633877954,1199761.829,0.481
0.001633877954,1199761.829,0.481
0.001633877954,1199761.829,0.482
0.001633877954,1199761.829,0.482
0.001633877954,1199761.829,0.483
0.001633877954,1199761.829,0.484
0.001633877954,1199761.829,0.484
0.001633877954,1199761.829,0.484
0.001633877954,1199761.829,0.485
0.001490412591,1199703.892,0.486
0.001490412591,1199703.892,0.487
0.001490412591,1199703.892,0.488
0.001490412591,1199703.892,0.489
0.001490412591,1199703.892,0.49
0.001490412591,1199703.892,0.49
0.001490412591,1199703.892,0.491
0.001490412591,1199703.892,0.492
0.001490412591,1199703.892,0.492
0.001490412591,1199703.892,0.493
0.001490412591,1199703.892,0.494
0.001490412591,1199703.892,0.495
0.001490412591,1199703.892,0.496
0.001490412591,1199703.892,0.496
0.001490412591,1199703.892,0.497
0.001490412591,1199703.892,0.498
0.001490412591,1199703.892,0.499
0.001490412591,1199703.892,0.5
0.001490412591,1199703.892,0.501
0.001490412591,1199703.892,0.502
0.001490412591,1199703.892,0.503
0.001490412591,1199703.892,0.504
0.001488095641,1199699.583,0.505
0.001488095641,1199699.583,0.505
0.001488095641,1199699.583,0.506
0.001488095641,1199699.583,0.507
0.001488095641,1199699.583,0.508
0.001488095641,1199699.583,0.509
0.001488095641,1199699.583,0.51
0.001488095641,1199699.583,0.51
0.001488095641,1199699.583,0.511
0.001488095641,1199699.583,0.512
0.001488095641,1199699.583,0.513
0.001590386855,1199693.58,0.514
0.001589941648,1199693.58,0.515
0.001589941649,1199693.58,0.516
0.001589941649,1199693.58,0.517
0.001589941649,1199693.58,0.518
0.001589941649,1199693.58,0.519
0.001589941649,1199693.58,0.52
0.001589941649,1199693.58,0.52
0.001589941649,1199693.58,0.521
0.001589941649,1199693.58,0.522
0.001589941649,1199693.58,0.523
0.001589941649,1199693.58,0.524
0.001589941649,1199693.58,0.524
0.001589941649,1199693.58,0.525
0.001589941649,1199693.58,0.526
0.001589941649,1199693.58,0.527
0.001589941649,1199693.58,0.527
0.001589941649,1199693.58,0.528
0.001589941649,1199693.58,0.529
0.001589941649,1199693.58,0.53
0.001589941649,1199693.58,0.531
0.001589941649,1199693.58,0.531
0.001589941649,1199693.58,0.532
0.001589941649,1199693.58,0.533
0.001589941649,1199693.58,0.534
0.001589941649,1199693.58,0.535
0.001589941649,1199693.58,0.536
0.001589941649,1199693.58,0.537
0.001589941649,1199693.58,0.538
0.001589941649,1199693.58,0.538
0.001589941649,1199693.58,0.539
0.001589941649,1199693.58,0.54
0.001589941649,1199693.58,0.54
0.00158996744,1199693.58,0.541
0.00158996744,1199693.58,0.542
0.00158996744,1199693.58,0.543
0.00158996744,1199693.58,0.544
0.00158996744,1199693.58,0.544
0.00158996744,1199693.58,0.545
0.00158996744,1199693.58,0.546
0.00158996744,1199693.58,0.547
0.00158996744,1199693.58,0.547
0.00158996744,1199693.58,0.548
0.00158996744,1199693.58,0.548
0.001590086811,1199693.478,0.549
0.001590086811,1199693.478,0.55
0.001590086811,1199693.478,0.551
0.001590086811,1199693.478,0.551
0.001590086811,1199693.478,0.552
0.001590086811,1199693.478,0.553
0.001590086811,1199693.478,0.554
0.001590086811,1199693.478,0.554
0.001590086811,1199693.478,0.555
0.001590086811,1199693.478,0.556
0.001590086811,1199693.478,0.556
0.001594272697,1199692.351,0.557
0.001594272697,1199692.351,0.558
0.001594272697,1199692.351,0.558
0.001594272697,1199692.351,0.559
0.001594272697,1199692.351,0.56
0.001594272697,1199692.351,0.561
0.001594272697,1199692.351,0.561
0.001594272697,1199692.351,0.562
0.001594272697,1199692.351,0.563
0.001594272697,1199692.351,0.563
0.001594272697,1199692.351,0.564
0.001594268088,1199692.351,0.565
0.001594268088,1199692.351,0.565
0.001594268088,1199692.351,0.566
0.001594268088,1199692.351,0.567
0.001594268088,1199692.351,0.567
0.001594268088,1199692.351,0.568
0.001594268088,1199692.351,0.569
0.001594268088,1199692.351,0.569
0.001594268088,1199692.351,0.57
0.001594268088,1199692.351,0.57
0.001594268088,1199692.351,0.571
0.001594268088,1199692.351,0.572
0.001594268088,1199692.351,0.572
0.001594268088,1199692.351,0.573
0.001594268088,1199692.351,0.574
0.001594268088,1199692.351,0.574
0.001594268088,1199692.351,0.575
0.001594268088,1199692.351,0.575
0.001594268088,1199692.351,0.576
0.001594268088,1199692.351,0.577
0.001594268088,1199692.351,0.577
0.001594268088,1199692.351,0.578
0.001595294739,1199691.935,0.579
0.001595294739,1199691.935,0.579
0.001595294739,1199691.935,0.58
0.001595294739,1199691.935,0.58
0.001595294739,1199691.935,0.581
0.001595294739,1199691.935,0.582
0.001595294739,1199691.935,0.583
0.001595294739,1199691.935,0.583
0.001595294739,1199691.935,0.584
0.001595294739,1199691.935,0.585
0.001595294739,1199691.935,0.586
0.001595299765,1199691.236,0.586
0.001595186083,1199691.219,0.587
0.001595095107,1199691.207,0.588
0.001595052589,1199691.204,0.589
0.00159503152,1199691.203,0.589
0.001595020766,1199691.202,0.59
0.00159501795,1199691.202,0.591
0.001595015825,1199691.202,0.592
0.001595015014,1199691.202,0.592
0.001595014924,1199691.202,0.593
0.001595014924,1199691.202,0.594
0.001595014924,1199691.202,0.595
0.001595014924,1199691.202,0.595
0.001595014924,1199691.202,0.596
0.001595014924,1199691.202,0.597
0.001595014924,1199691.202,0.598
0.001595014924,1199691.202,0.599
0.001595014924,1199691.202,0.599
